#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب
01010301101,م إبتدائية المشتل 2 - العقبة  مكتب 1,0,0,1,1,0,0,141,26,1,1,2,0,2,1,1,3,0,0,0,1,1,0,3,61,0,8,17,271
01010301102,م إبتدائية المشتل 2 - العقبة  مكتب 2,1,0,1,0,0,1,107,29,0,2,2,0,1,1,0,0,0,0,1,0,3,0,1,63,2,4,17,236
01010401201,م إبتدائية حي الصحة الحرايرية - العقبة العليا  مكتب 1,1,1,2,10,0,0,155,32,0,0,2,1,3,1,0,2,1,0,1,0,2,0,4,151,2,6,22,399
01010401202,م إبتدائية حي الصحة الحرايرية - العقبة العليا  مكتب 2,2,0,1,4,0,1,112,39,3,0,4,0,3,0,1,2,1,0,0,0,1,0,5,156,0,8,42,385
01010401203,م إبتدائية حي الصحة الحرايرية - العقبة العليا  مكتب 3,0,0,2,5,0,0,101,40,0,1,2,0,1,1,0,1,0,0,0,0,0,0,5,121,3,4,44,331
01010401204,م إبتدائية حي الصحة الحرايرية - العقبة العليا  مكتب 4,0,0,1,5,0,1,103,28,0,1,2,0,2,1,0,1,0,0,0,0,0,0,3,181,1,12,24,366
01010501301,م إبتدائية غدير القلة   مكتب 1,2,2,0,2,2,2,142,35,1,0,5,0,3,1,0,1,0,1,1,1,6,2,0,141,0,16,35,401
01010501302,م إبتدائية غدير القلة   مكتب 2,0,0,1,3,1,1,84,37,0,0,0,1,4,1,0,1,0,0,1,1,3,0,0,185,0,13,36,373
01010501303,م إبتدائية غدير القلة   مكتب 3,0,0,1,2,1,2,85,39,0,1,3,0,3,0,0,0,0,0,0,1,2,0,2,117,1,15,45,320
01010601401,م إبتدائية حي العنتيت   مكتب 1,0,1,4,4,1,0,199,25,0,0,0,2,7,1,1,2,1,0,0,0,2,0,2,108,2,6,21,389
01010601402,م إبتدائية حي العنتيت   مكتب 2,0,0,3,1,0,0,141,45,0,0,5,1,4,3,0,1,1,2,1,0,5,0,4,116,1,9,27,370
01010601403,م إبتدائية حي العنتيت   مكتب 3,0,0,2,1,0,0,141,36,1,1,2,0,4,1,0,1,0,0,1,0,0,0,3,156,0,4,37,391
01010601404,م إبتدائية حي العنتيت   مكتب 4,0,0,2,2,0,0,135,38,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,121,0,9,33,348
01010601405,م إبتدائية حي العنتيت   مكتب 5,1,0,5,1,0,0,115,50,0,0,3,0,1,0,2,0,0,0,1,0,1,0,4,121,0,8,37,350
